mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_loss,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error
1.3834957122802733,0.0030140192231991303,0.0037316799163818358,0.0001222575881992355,0.05,squared_error,4,1,4,900,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 900}",0.939362995244532,0.9591071779290231,0.9409155652672241,0.9615894072901795,0.9564739950203331,0.9514898281502584,0.0094206427348377,1,-17.70595136181039,-11.841214792604683,-16.745646630876582,-12.061461324101831,-13.144793101490407,-14.299813442176779,2.448382119934673,1
1.4156130313873292,0.04343891960003812,0.0037595748901367186,0.0001452531142064617,0.05,squared_error,4,1,6,900,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 900}",0.9388422921999019,0.9591492297583653,0.94181111794405,0.9597270387234944,0.9555250131865485,0.951010938362472,0.008891475794560675,2,-17.857996186902717,-11.82903796746904,-16.49183005916374,-12.646271004285484,-13.431384298362229,-14.451303903236644,2.3213770789427093,2
1.7014434337615967,0.007297911740115304,0.0045850276947021484,0.00016212196908892682,0.05,squared_error,5,1,4,900,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 900}",0.9399877342089098,0.9582285624963545,0.9401932335568373,0.9582400009041272,0.9568473539322578,0.9506993770196972,0.00867716088123079,3,-17.523528140846405,-12.095632891709453,-16.950369103506148,-13.113221599952537,-13.03203922821072,-14.542958192845054,2.2358823081738852,3
1.3867121696472169,0.006396017639171177,0.0037333488464355467,8.863252285011184e-05,0.05,squared_error,4,1,5,900,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 900}",0.939916703730281,0.9580716534450361,0.9402394053812798,0.9604284259613186,0.954336626211438,0.9505985629458706,0.008807504382494159,4,-17.544268977318772,-12.141068586422321,-16.93728313492721,-12.42602563847859,-13.79027551568465,-14.56778437056631,2.260733730073011,4
1.7062260150909423,0.015169097480352235,0.004537391662597656,0.0001468558122255058,0.05,squared_error,5,1,5,900,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 900}",0.9408532076625684,0.9581192719155854,0.9389220777111252,0.9578584221290655,0.9563980916131603,0.9504302142063009,0.008649528334818279,5,-17.270810663503763,-12.127279845285992,-17.31063871937604,-13.233042652240757,-13.16771582512314,-14.621897541105938,2.214170258469664,5
2.013050174713135,0.01892270533368552,0.005650901794433593,0.00018793667792912886,0.05,squared_error,6,1,6,900,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 900}",0.9383770734467001,0.9564155594778904,0.9410848033992313,0.9583343489062683,0.9556882980873782,0.9499800166634935,0.00845634277523929,6,-17.993839648333786,-12.62061886905316,-16.697681342423195,-13.083595012635099,-13.382072484907123,-14.755561471470475,2.167865258506456,7
1.7070756435394288,0.008206133630502427,0.004681587219238281,7.353889571906524e-05,0.05,squared_error,5,1,6,900,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 900}",0.939924371293717,0.9570320029149029,0.9386952560223247,0.958311802679185,0.9559268534424623,0.9499780572705184,0.008751866581616878,7,-17.54203005562719,-12.442117147345424,-17.37492427725691,-13.090674842098414,-13.310029098722294,-14.751955084210048,2.228849013227931,6
2.014568328857422,0.012517848286846812,0.005745744705200196,0.0001845501862215618,0.05,squared_error,6,1,5,900,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 900}",0.9382488245517978,0.9578364299450504,0.9397454540640149,0.957681914457737,0.9556811188070947,0.949838748365139,0.008897329725697792,8,-18.03128821137713,-12.209181566807114,-17.077278283381848,-13.288468520495886,-13.384240617589812,-14.798091439930356,2.307754053972221,8
2.009157085418701,0.011623013391827539,0.0058192253112792965,0.00021782971488772942,0.05,squared_error,6,1,4,900,"{'learning_rate': 0.05, 'loss': 'squared_error', 'max_depth': 6, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 900}",0.9364341374897573,0.9581422266379938,0.9397642913322403,0.9581152984403234,0.9545192849601368,0.9493950477720903,0.009376037345688036,9,-18.56117521663026,-12.12063291350736,-17.071939445181588,-13.152379911191133,-13.735112827058716,-14.928248062713811,2.459819288368069,9
