mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_learning_rate,param_loss,param_n_estimators,param_subsample,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error
6.542205810546874e-05,5.135693366178993e-07,0.0,0.0,mae,0.01,ls,100,1.0,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'ls', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.59942626953125e-05,2.0969994952484152e-06,0.0,0.0,mse,0.001,huber,100,1.0,"{'criterion': 'mse', 'learning_rate': 0.001, 'loss': 'huber', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.556510925292969e-05,1.3058723390225556e-06,0.0,0.0,mse,0.001,huber,100,0.8,"{'criterion': 'mse', 'learning_rate': 0.001, 'loss': 'huber', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
7.262229919433594e-05,9.566023699473212e-06,0.0,0.0,mse,0.001,lad,500,1.0,"{'criterion': 'mse', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.690025329589844e-05,2.2396123057970764e-06,0.0,0.0,mse,0.001,lad,500,0.8,"{'criterion': 'mse', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.604194641113281e-05,8.529922399520072e-07,0.0,0.0,mae,0.1,lad,100,1.0,"{'criterion': 'mae', 'learning_rate': 0.1, 'loss': 'lad', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.527900695800782e-05,7.136645101116068e-07,0.0,0.0,mae,0.1,lad,200,0.8,"{'criterion': 'mae', 'learning_rate': 0.1, 'loss': 'lad', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.504058837890625e-05,1.1815559094776026e-06,0.0,0.0,mse,0.001,quantile,100,0.8,"{'criterion': 'mse', 'learning_rate': 0.001, 'loss': 'quantile', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.537437438964843e-05,8.17605409597504e-07,0.0,0.0,mae,0.1,lad,500,1.0,"{'criterion': 'mae', 'learning_rate': 0.1, 'loss': 'lad', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.728172302246093e-05,7.599533772711385e-07,0.0,0.0,mae,0.01,ls,200,0.8,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'ls', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
9.222030639648438e-05,1.3536969379691986e-05,0.0,0.0,friedman_mse,0.1,ls,100,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'ls', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.737709045410157e-05,8.34124359347148e-07,0.0,0.0,mae,0.01,ls,500,0.8,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'ls', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.732940673828124e-05,1.5421830776973941e-06,0.0,0.0,mae,0.001,ls,200,1.0,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'ls', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.966590881347656e-05,6.324881378925794e-06,0.0,0.0,mae,0.001,ls,500,0.8,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'ls', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.709098815917968e-05,2.177846383413169e-06,0.0,0.0,mae,0.001,ls,500,1.0,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'ls', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.504058837890625e-05,1.2651919518872832e-06,0.0,0.0,mae,0.001,lad,100,0.8,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.52313232421875e-05,7.921813834112239e-07,0.0,0.0,mae,0.001,lad,100,1.0,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.756782531738281e-05,1.1641078582509711e-06,0.0,0.0,mae,0.001,lad,200,0.8,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.718635559082032e-05,1.3436320117574091e-06,0.0,0.0,mae,0.001,lad,200,1.0,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.570816040039063e-05,1.1738332390872165e-06,0.0,0.0,mae,0.001,lad,500,0.8,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.589889526367187e-05,1.248912892695312e-06,0.0,0.0,mae,0.001,lad,500,1.0,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.594657897949219e-05,8.609519045480627e-07,0.0,0.0,mae,0.001,huber,100,0.8,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'huber', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.504058837890625e-05,6.810596874754762e-07,0.0,0.0,mae,0.001,huber,100,1.0,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'huber', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.551742553710938e-05,4.6231077741778654e-07,0.0,0.0,mae,0.001,huber,200,0.8,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'huber', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
7.371902465820312e-05,8.642994118366588e-06,0.0,0.0,mae,0.001,huber,200,1.0,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'huber', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.728172302246093e-05,4.6231077741778654e-07,0.0,0.0,mae,0.001,huber,500,0.8,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'huber', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.618499755859376e-05,6.675720214843751e-07,0.0,0.0,mae,0.001,huber,500,1.0,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'huber', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.647109985351563e-05,4.6231077741778654e-07,0.0,0.0,mae,0.001,quantile,100,0.8,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'quantile', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
8.258819580078124e-05,1.988679652731782e-05,0.0,0.0,mae,0.001,quantile,100,1.0,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'quantile', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.666183471679688e-05,8.476442735019292e-07,0.0,0.0,mae,0.001,quantile,200,0.8,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'quantile', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.608963012695312e-05,8.313939940530154e-07,0.0,0.0,mae,0.001,quantile,200,1.0,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'quantile', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.709098815917968e-05,4.422005889652111e-07,0.0,0.0,mae,0.001,ls,200,0.8,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'ls', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
7.781982421875e-05,1.3765323322296932e-05,0.0,0.0,mae,0.01,ls,200,1.0,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'ls', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.685256958007812e-05,8.064048063892252e-07,0.0,0.0,mae,0.001,ls,100,1.0,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'ls', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.761550903320313e-05,5.352483825837052e-07,0.0,0.0,mae,0.01,quantile,500,1.0,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'quantile', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.732940673828124e-05,7.921813834112239e-07,0.0,0.0,mae,0.01,ls,500,1.0,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'ls', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.709098815917968e-05,8.064048063892252e-07,0.0,0.0,mae,0.01,lad,100,0.8,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'lad', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.670951843261719e-05,9.221591761500223e-07,0.0,0.0,mae,0.01,lad,100,1.0,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'lad', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.680488586425781e-05,8.449575970968889e-07,0.0,0.0,mae,0.01,lad,200,0.8,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'lad', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.670951843261719e-05,6.975526255763909e-07,0.0,0.0,mae,0.01,lad,200,1.0,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'lad', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.780624389648437e-05,5.352483825837052e-07,0.0,0.0,mae,0.01,lad,500,0.8,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'lad', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.546974182128907e-05,4.672030911985737e-07,0.0,0.0,mse,0.001,lad,100,1.0,"{'criterion': 'mse', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.75201416015625e-05,9.584308262940301e-07,0.0,0.0,mae,0.01,lad,500,1.0,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'lad', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.771087646484375e-05,1.1182822608526778e-06,0.0,0.0,mae,0.01,huber,100,0.8,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'huber', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.742477416992188e-05,5.519789172549356e-07,0.0,0.0,mae,0.01,huber,100,1.0,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'huber', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
7.729530334472656e-05,1.1095458658026875e-05,0.0,0.0,mae,0.01,huber,200,0.8,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'huber', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.899833679199218e-05,8.609519045480627e-07,0.0,0.0,mae,0.01,huber,200,1.0,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'huber', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.771087646484375e-05,1.2705719561075428e-06,0.0,0.0,mae,0.01,huber,500,0.8,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'huber', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.723403930664062e-05,6.572746635480032e-07,0.0,0.0,mae,0.01,huber,500,1.0,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'huber', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.866455078125e-05,9.416779355111837e-07,0.0,0.0,mae,0.01,quantile,100,0.8,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'quantile', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.709098815917968e-05,6.843900725558913e-07,0.0,0.0,mae,0.01,quantile,100,1.0,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'quantile', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
7.28607177734375e-05,1.4616906234459721e-05,0.0,0.0,mae,0.01,quantile,200,0.8,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'quantile', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
7.104873657226562e-05,3.0643976236457116e-06,0.0,0.0,mae,0.01,quantile,200,1.0,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'quantile', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.785392761230469e-05,8.064048063892252e-07,0.0,0.0,mae,0.01,quantile,500,0.8,"{'criterion': 'mae', 'learning_rate': 0.01, 'loss': 'quantile', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.747245788574219e-05,6.03156597169567e-07,0.0,0.0,mae,0.001,ls,100,0.8,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'ls', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.742477416992188e-05,2.4379392683342393e-06,0.0,0.0,mse,0.001,lad,100,0.8,"{'criterion': 'mse', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.589889526367187e-05,6.843900725558913e-07,0.0,0.0,mse,0.01,lad,500,1.0,"{'criterion': 'mse', 'learning_rate': 0.01, 'loss': 'lad', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.556510925292969e-05,7.231593555499601e-07,0.0,0.0,mse,0.001,ls,500,0.8,"{'criterion': 'mse', 'learning_rate': 0.001, 'loss': 'ls', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
7.939338684082031e-05,7.885854439039815e-06,0.0,0.0,friedman_mse,0.001,ls,100,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.001, 'loss': 'ls', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
7.319450378417969e-05,1.3317337077874127e-06,0.0,0.0,friedman_mse,0.001,ls,100,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.001, 'loss': 'ls', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
7.963180541992188e-05,7.810528607041855e-06,0.0,0.0,friedman_mse,0.001,ls,200,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.001, 'loss': 'ls', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
7.305145263671874e-05,6.14361702286011e-07,0.0,0.0,friedman_mse,0.001,ls,200,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.001, 'loss': 'ls', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
7.138252258300781e-05,1.703316793393302e-06,0.0,0.0,friedman_mse,0.001,ls,500,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.001, 'loss': 'ls', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
7.500648498535157e-05,1.1571139205864805e-05,0.0,0.0,friedman_mse,0.001,ls,500,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.001, 'loss': 'ls', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.895065307617187e-05,5.519789172549356e-07,0.0,0.0,friedman_mse,0.001,lad,100,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.971359252929687e-05,4.672030911985737e-07,0.0,0.0,friedman_mse,0.001,lad,100,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
7.219314575195313e-05,1.6407633337102178e-06,0.0,0.0,friedman_mse,0.01,lad,500,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'lad', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.875991821289062e-05,5.352483825837052e-07,0.0,0.0,friedman_mse,0.001,lad,200,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.866455078125e-05,1.0555240450467422e-06,0.0,0.0,friedman_mse,0.001,lad,500,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
7.500648498535157e-05,5.471381736714771e-06,0.0,0.0,friedman_mse,0.001,lad,500,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
7.886886596679688e-05,6.78618185906274e-06,0.0,0.0,mse,0.1,ls,100,0.8,"{'criterion': 'mse', 'learning_rate': 0.1, 'loss': 'ls', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.814002990722657e-05,1.2379412637469453e-06,0.0,0.0,mse,0.1,ls,100,1.0,"{'criterion': 'mse', 'learning_rate': 0.1, 'loss': 'ls', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.680488586425781e-05,6.641573084442195e-07,0.0,0.0,mse,0.1,ls,200,0.8,"{'criterion': 'mse', 'learning_rate': 0.1, 'loss': 'ls', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.7138671875e-05,1.1243654367972943e-06,0.0,0.0,mse,0.1,ls,200,1.0,"{'criterion': 'mse', 'learning_rate': 0.1, 'loss': 'ls', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.618499755859376e-05,1.0512069551967909e-06,0.0,0.0,mse,0.1,ls,500,0.8,"{'criterion': 'mse', 'learning_rate': 0.1, 'loss': 'ls', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.494522094726562e-05,6.843900725558913e-07,0.0,0.0,mse,0.1,ls,500,1.0,"{'criterion': 'mse', 'learning_rate': 0.1, 'loss': 'ls', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.799697875976562e-05,1.2100770512055892e-06,0.0,0.0,friedman_mse,0.001,lad,200,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.001, 'loss': 'lad', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
7.395744323730468e-05,6.810596874754762e-07,0.0,0.0,friedman_mse,0.01,lad,500,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'lad', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
8.192062377929688e-05,1.0887770177087844e-05,0.0,0.0,friedman_mse,0.01,lad,200,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'lad', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.937980651855469e-05,1.0002220613194958e-06,0.0,0.0,friedman_mse,0.01,lad,200,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'lad', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
8.273124694824219e-05,1.5261024072994007e-05,0.0,0.0,friedman_mse,0.1,ls,100,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'ls', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
7.472038269042968e-05,3.1901795737605533e-06,0.0,0.0,friedman_mse,0.1,ls,200,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'ls', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
7.157325744628906e-05,4.370284743266907e-07,0.0,0.0,friedman_mse,0.1,ls,200,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'ls', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
8.058547973632812e-05,8.445538584752419e-06,0.0,0.0,friedman_mse,0.1,ls,500,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'ls', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
7.185935974121093e-05,6.843900725558913e-07,0.0,0.0,friedman_mse,0.1,ls,500,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'ls', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
7.061958312988281e-05,6.975526255763909e-07,0.0,0.0,friedman_mse,0.1,lad,100,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'lad', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
7.028579711914063e-05,4.370284743266907e-07,0.0,0.0,friedman_mse,0.1,lad,100,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'lad', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
7.066726684570312e-05,4.90933901833868e-07,0.0,0.0,friedman_mse,0.1,lad,200,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'lad', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
7.371902465820312e-05,2.9679043425742027e-06,0.0,0.0,friedman_mse,0.1,lad,200,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'lad', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
7.143020629882813e-05,7.62939453125e-07,0.0,0.0,friedman_mse,0.1,lad,500,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'lad', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
7.061958312988281e-05,1.352066696048529e-06,0.0,0.0,friedman_mse,0.1,lad,500,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.1, 'loss': 'lad', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
7.987022399902344e-05,6.891905454958823e-06,0.0,0.0,friedman_mse,0.01,ls,100,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'ls', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
7.257461547851562e-05,1.1142083592937396e-06,0.0,0.0,friedman_mse,0.01,ls,100,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'ls', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
7.071495056152344e-05,6.843900725558913e-07,0.0,0.0,friedman_mse,0.01,ls,200,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'ls', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.923675537109374e-05,2.0264176712871336e-06,0.0,0.0,friedman_mse,0.01,ls,200,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'ls', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.866455078125e-05,3.9895058943465975e-07,0.0,0.0,friedman_mse,0.01,ls,500,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'ls', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.856918334960938e-05,4.422005889652111e-07,0.0,0.0,friedman_mse,0.01,ls,500,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'ls', 'n_estimators': 500, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.995201110839843e-05,1.5421830776973941e-06,0.0,0.0,friedman_mse,0.01,lad,100,0.8,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'lad', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.861686706542969e-05,1.401609273595721e-06,0.0,0.0,friedman_mse,0.01,lad,100,1.0,"{'criterion': 'friedman_mse', 'learning_rate': 0.01, 'loss': 'lad', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.570816040039063e-05,9.60800250988478e-07,0.0,0.0,mse,0.1,lad,100,0.8,"{'criterion': 'mse', 'learning_rate': 0.1, 'loss': 'lad', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.556510925292969e-05,8.395584517316346e-07,0.0,0.0,mse,0.1,lad,100,1.0,"{'criterion': 'mse', 'learning_rate': 0.1, 'loss': 'lad', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.585121154785156e-05,1.122341374963743e-06,0.0,0.0,mse,0.1,lad,200,0.8,"{'criterion': 'mse', 'learning_rate': 0.1, 'loss': 'lad', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.651878356933594e-05,7.231593555499601e-07,0.0,0.0,mse,0.1,lad,200,1.0,"{'criterion': 'mse', 'learning_rate': 0.1, 'loss': 'lad', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
7.138252258300781e-05,5.883869120144203e-06,0.0,0.0,mse,0.01,lad,200,1.0,"{'criterion': 'mse', 'learning_rate': 0.01, 'loss': 'lad', 'n_estimators': 200, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.699562072753906e-05,7.072638022514022e-07,0.0,0.0,mse,0.01,lad,500,0.8,"{'criterion': 'mse', 'learning_rate': 0.01, 'loss': 'lad', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.856918334960938e-05,5.209541429041925e-06,0.0,0.0,mae,0.001,quantile,500,0.8,"{'criterion': 'mae', 'learning_rate': 0.001, 'loss': 'quantile', 'n_estimators': 500, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.442070007324218e-05,4.6231077741778654e-07,0.0,0.0,mse,0.01,huber,100,0.8,"{'criterion': 'mse', 'learning_rate': 0.01, 'loss': 'huber', 'n_estimators': 100, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
6.52313232421875e-05,1.2759292755374576e-06,0.0,0.0,mse,0.01,huber,100,1.0,"{'criterion': 'mse', 'learning_rate': 0.01, 'loss': 'huber', 'n_estimators': 100, 'subsample': 1.0}",,,,,,,,37,,,,,,,,37
6.456375122070313e-05,8.714517060516864e-07,0.0,0.0,mse,0.01,huber,200,0.8,"{'criterion': 'mse', 'learning_rate': 0.01, 'loss': 'huber', 'n_estimators': 200, 'subsample': 0.8}",,,,,,,,37,,,,,,,,37
