mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_copy_X,param_fit_intercept,param_n_jobs,param_positive,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error
0.0004512786865234375,9.118223722819775e-05,0.00016298294067382813,1.2412978889084629e-05,True,True,-1,False,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': -1, 'positive': False}",0.9398245450040421,0.935438672135321,0.934663121652101,0.9276164835767964,0.9214381185582519,0.9317961881853025,0.006491549076320538,1,-18.86176523376,-20.01619603329373,-18.406777067386717,-21.35687769739053,-20.45255655776911,-19.818834517920017,1.0692071709211497,1
0.0003783702850341797,2.7007258532741602e-05,0.0001483917236328125,6.488490559835073e-06,True,True,1,False,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1, 'positive': False}",0.9398245450040421,0.935438672135321,0.934663121652101,0.9276164835767964,0.9214381185582519,0.9317961881853025,0.006491549076320538,1,-18.86176523376,-20.01619603329373,-18.406777067386717,-21.35687769739053,-20.45255655776911,-19.818834517920017,1.0692071709211497,1
0.00040736198425292967,6.208899548301895e-05,0.00015435218811035156,7.039770330032568e-06,False,True,-1,False,"{'copy_X': False, 'fit_intercept': True, 'n_jobs': -1, 'positive': False}",0.9398245450040421,0.935438672135321,0.934663121652101,0.9276164835767964,0.9214381185582519,0.9317961881853025,0.006491549076320538,1,-18.86176523376,-20.01619603329373,-18.406777067386717,-21.35687769739053,-20.45255655776911,-19.818834517920017,1.0692071709211497,1
0.00036449432373046874,1.9738639462207012e-05,0.00015411376953125,2.867373729395467e-06,False,True,1,False,"{'copy_X': False, 'fit_intercept': True, 'n_jobs': 1, 'positive': False}",0.9398245450040421,0.935438672135321,0.934663121652101,0.9276164835767964,0.9214381185582519,0.9317961881853025,0.006491549076320538,1,-18.86176523376,-20.01619603329373,-18.406777067386717,-21.35687769739053,-20.45255655776911,-19.818834517920017,1.0692071709211497,1
0.00032548904418945314,4.028029503584641e-05,0.00016407966613769532,3.3308159203672306e-05,True,False,-1,False,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': -1, 'positive': False}",0.9205788839553564,0.9210499458624276,0.9196068001483744,0.9082183734668697,0.9071164923490556,0.9153140991564168,0.006270490549386822,5,-24.894243766630506,-24.4771880121344,-22.648460483884218,-27.080322559561036,-24.181004307076194,-24.65624382585727,1.429818814531871,5
0.0002730846405029297,1.2383636345574844e-05,0.00013761520385742189,7.21806095783779e-06,True,False,1,False,"{'copy_X': True, 'fit_intercept': False, 'n_jobs': 1, 'positive': False}",0.9205788839553564,0.9210499458624276,0.9196068001483744,0.9082183734668697,0.9071164923490556,0.9153140991564168,0.006270490549386822,5,-24.894243766630506,-24.4771880121344,-22.648460483884218,-27.080322559561036,-24.181004307076194,-24.65624382585727,1.429818814531871,5
0.0002921104431152344,2.0115182087126362e-05,0.0001400470733642578,6.1243417198190014e-06,False,False,-1,False,"{'copy_X': False, 'fit_intercept': False, 'n_jobs': -1, 'positive': False}",0.9205788839553564,0.9210499458624276,0.9196068001483744,0.9082183734668697,0.9071164923490556,0.9153140991564168,0.006270490549386822,5,-24.894243766630506,-24.4771880121344,-22.648460483884218,-27.080322559561036,-24.181004307076194,-24.65624382585727,1.429818814531871,5
0.00027108192443847656,4.746865411661078e-06,0.00013332366943359376,1.3266017668956333e-06,False,False,1,False,"{'copy_X': False, 'fit_intercept': False, 'n_jobs': 1, 'positive': False}",0.9205788839553564,0.9210499458624276,0.9196068001483744,0.9082183734668697,0.9071164923490556,0.9153140991564168,0.006270490549386822,5,-24.894243766630506,-24.4771880121344,-22.648460483884218,-27.080322559561036,-24.181004307076194,-24.65624382585727,1.429818814531871,5
0.2239384174346924,0.2305257098235392,0.0005172252655029297,0.00039987703396358686,True,True,-1,True,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': -1, 'positive': True}",0.3759415171552498,0.37213698512150706,0.36730347718784795,0.40757530451203194,0.4047062729412181,0.385532711383571,0.01707186482378422,9,-195.6087344307542,-194.65877799484133,-178.243958713533,-174.79589817764733,-154.9769226209609,-179.65685838754737,14.928123728690373,9
0.0004916191101074219,6.490978108650636e-05,0.00015921592712402343,6.945145895409775e-06,True,True,1,True,"{'copy_X': True, 'fit_intercept': True, 'n_jobs': 1, 'positive': True}",0.3759415171552498,0.37213698512150706,0.36730347718784795,0.40757530451203194,0.4047062729412181,0.385532711383571,0.01707186482378422,9,-195.6087344307542,-194.65877799484133,-178.243958713533,-174.79589817764733,-154.9769226209609,-179.65685838754737,14.928123728690373,9
0.026996850967407227,0.05160740660368124,0.00020494461059570313,5.13550741529415e-05,False,True,-1,True,"{'copy_X': False, 'fit_intercept': True, 'n_jobs': -1, 'positive': True}",0.3759415171552498,0.37213698512150706,0.36730347718784795,0.40757530451203194,0.4047062729412181,0.385532711383571,0.01707186482378422,9,-195.6087344307542,-194.65877799484133,-178.243958713533,-174.79589817764733,-154.9769226209609,-179.65685838754737,14.928123728690373,9
